2016-11-29T23:45:45.049774+00:00 heroku[worker.35]: Process exited with status 143
2016-11-29T23:45:44.968142+00:00 heroku[worker.14]: Process exited with status 143
2016-11-29T23:45:44.957021+00:00 heroku[worker.56]: Process exited with status 143
2016-11-29T23:45:45.137650+00:00 heroku[worker.39]: Process exited with status 143
2016-11-29T23:45:45.018027+00:00 heroku[worker.95]: Stopping all processes with SIGTERM
2016-11-29T23:45:45.201356+00:00 heroku[worker.7]: Process exited with status 143
2016-11-29T23:45:45.089990+00:00 heroku[worker.63]: Process exited with status 143
2016-11-29T23:45:45.046493+00:00 heroku[worker.57]: Process exited with status 143
2016-11-29T23:45:44.852190+00:00 heroku[worker.30]: Process exited with status 143
2016-11-29T23:45:45.026393+00:00 heroku[worker.80]: Process exited with status 143
2016-11-29T23:45:45.168184+00:00 heroku[worker.73]: Process exited with status 143
2016-11-29T23:45:45.081318+00:00 heroku[worker.87]: Process exited with status 143
2016-11-29T23:45:45.235271+00:00 heroku[worker.10]: Process exited with status 143
2016-11-29T23:45:45.073836+00:00 heroku[worker.51]: Process exited with status 143
2016-11-29T23:45:45.189160+00:00 heroku[worker.43]: Process exited with status 143
2016-11-29T23:45:45.319767+00:00 heroku[worker.60]: Process exited with status 143
2016-11-29T23:45:45.162991+00:00 heroku[worker.32]: Process exited with status 143
2016-11-29T23:45:45.158413+00:00 heroku[worker.13]: Process exited with status 143
2016-11-29T23:45:45.350902+00:00 heroku[worker.69]: Process exited with status 143
2016-11-29T23:45:45.264829+00:00 heroku[worker.36]: Process exited with status 143
2016-11-29T23:45:45.213242+00:00 heroku[worker.22]: Process exited with status 143
2016-11-29T23:45:45.359248+00:00 heroku[worker.21]: Process exited with status 143
2016-11-29T23:45:45.247773+00:00 heroku[worker.97]: Process exited with status 143
2016-11-29T23:45:45.498560+00:00 heroku[worker.95]: Process exited with status 143
2016-11-29T23:45:45.334517+00:00 heroku[worker.33]: Process exited with status 143
2016-11-29T23:45:45.333241+00:00 heroku[worker.76]: Process exited with status 143
2016-11-29T23:45:45.444664+00:00 heroku[worker.82]: Process exited with status 143
2016-11-29T23:45:45.561703+00:00 heroku[worker.66]: Process exited with status 143
2016-11-29T23:45:45.495279+00:00 heroku[worker.50]: Process exited with status 143
2016-11-29T23:45:45.530435+00:00 heroku[worker.23]: Process exited with status 143
2016-11-29T23:45:45.611409+00:00 heroku[worker.5]: Process exited with status 143
2016-11-29T23:45:45.829290+00:00 heroku[worker.19]: Process exited with status 143
2016-11-29T23:45:46.042642+00:00 heroku[worker.86]: Process exited with status 143
2016-11-29T23:45:46.038708+00:00 heroku[worker.24]: Process exited with status 143
2016-11-29T23:45:46.663348+00:00 heroku[worker.93]: Process exited with status 143
2016-11-29T23:46:09.865485+00:00 heroku[worker.54]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.005351+00:00 heroku[worker.4]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.927769+00:00 heroku[worker.20]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.867992+00:00 heroku[worker.43]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.870405+00:00 heroku[worker.14]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.840690+00:00 heroku[worker.55]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.897903+00:00 heroku[worker.72]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.891510+00:00 heroku[worker.65]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.985707+00:00 heroku[worker.24]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.996530+00:00 heroku[worker.49]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.098194+00:00 heroku[worker.73]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.939791+00:00 heroku[worker.44]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.919889+00:00 heroku[worker.39]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:09.940010+00:00 heroku[worker.18]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.132737+00:00 heroku[worker.1]: State changed from starting to up
2016-11-29T23:46:10.044984+00:00 heroku[worker.87]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.091800+00:00 heroku[worker.35]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.161895+00:00 heroku[worker.67]: State changed from starting to up
2016-11-29T23:46:10.037006+00:00 heroku[worker.45]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.218699+00:00 heroku[worker.60]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.044123+00:00 heroku[worker.69]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.113516+00:00 heroku[worker.90]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.060812+00:00 heroku[worker.6]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.105589+00:00 heroku[worker.83]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.227524+00:00 heroku[worker.88]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.258113+00:00 heroku[worker.52]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.160528+00:00 heroku[worker.79]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.160897+00:00 heroku[worker.33]: State changed from starting to up
2016-11-29T23:46:10.179479+00:00 heroku[worker.15]: State changed from starting to up
2016-11-29T23:46:10.234480+00:00 heroku[worker.53]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.267385+00:00 heroku[worker.28]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.162865+00:00 heroku[worker.82]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.131091+00:00 heroku[worker.86]: State changed from starting to up
2016-11-29T23:46:10.256156+00:00 heroku[worker.94]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.174924+00:00 heroku[worker.70]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.196918+00:00 heroku[worker.63]: State changed from starting to up
2016-11-29T23:46:10.280741+00:00 heroku[worker.10]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.297078+00:00 heroku[worker.74]: State changed from starting to up
2016-11-29T23:46:10.228623+00:00 heroku[worker.21]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.231345+00:00 heroku[worker.98]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.323723+00:00 heroku[worker.62]: State changed from starting to up
2016-11-29T23:46:10.226663+00:00 heroku[worker.85]: State changed from starting to up
2016-11-29T23:46:10.121149+00:00 app[worker.51]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:09.807119+00:00 heroku[worker.78]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.345668+00:00 heroku[worker.68]: State changed from starting to up
2016-11-29T23:46:10.222727+00:00 heroku[worker.17]: State changed from starting to up
2016-11-29T23:46:10.253586+00:00 heroku[worker.38]: State changed from starting to up
2016-11-29T23:46:10.320380+00:00 heroku[worker.58]: State changed from starting to up
2016-11-29T23:46:10.323094+00:00 heroku[worker.13]: State changed from starting to up
2016-11-29T23:46:10.326050+00:00 heroku[worker.56]: State changed from starting to up
2016-11-29T23:46:10.330524+00:00 heroku[worker.9]: State changed from starting to up
2016-11-29T23:46:10.341515+00:00 heroku[worker.30]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.361718+00:00 heroku[worker.34]: State changed from starting to up
2016-11-29T23:46:10.362144+00:00 heroku[worker.23]: State changed from starting to up
2016-11-29T23:46:10.366786+00:00 heroku[worker.64]: State changed from starting to up
2016-11-29T23:46:10.418505+00:00 heroku[worker.55]: State changed from starting to up
2016-11-29T23:46:10.416630+00:00 heroku[worker.66]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.283322+00:00 heroku[worker.12]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.491118+00:00 heroku[worker.84]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.332911+00:00 heroku[worker.71]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.520660+00:00 heroku[worker.36]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.361965+00:00 heroku[worker.7]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.315836+00:00 heroku[worker.61]: State changed from starting to up
2016-11-29T23:46:10.449118+00:00 heroku[worker.75]: State changed from starting to up
2016-11-29T23:46:10.349561+00:00 heroku[worker.50]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.483247+00:00 heroku[worker.54]: State changed from starting to up
2016-11-29T23:46:10.370130+00:00 heroku[worker.32]: State changed from starting to up
2016-11-29T23:46:10.412337+00:00 heroku[worker.81]: State changed from starting to up
2016-11-29T23:46:10.385227+00:00 heroku[worker.41]: State changed from starting to up
2016-11-29T23:46:10.515544+00:00 heroku[worker.42]: State changed from starting to up
2016-11-29T23:46:10.399787+00:00 heroku[worker.26]: State changed from starting to up
2016-11-29T23:46:10.435319+00:00 heroku[worker.89]: State changed from starting to up
2016-11-29T23:46:10.265253+00:00 heroku[worker.3]: State changed from starting to up
2016-11-29T23:46:10.548251+00:00 heroku[worker.5]: State changed from starting to up
2016-11-29T23:46:10.277931+00:00 heroku[worker.31]: State changed from starting to up
2016-11-29T23:46:10.485086+00:00 heroku[worker.65]: State changed from starting to up
2016-11-29T23:46:10.517742+00:00 heroku[worker.78]: State changed from starting to up
2016-11-29T23:46:10.442632+00:00 heroku[worker.92]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.583426+00:00 heroku[worker.37]: State changed from starting to up
2016-11-29T23:46:10.377337+00:00 heroku[worker.48]: State changed from starting to up
2016-11-29T23:46:10.484505+00:00 heroku[worker.76]: State changed from starting to up
2016-11-29T23:46:10.459628+00:00 heroku[worker.25]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.446062+00:00 heroku[worker.2]: State changed from starting to up
2016-11-29T23:46:10.600542+00:00 heroku[worker.47]: State changed from starting to up
2016-11-29T23:46:10.575278+00:00 heroku[worker.18]: State changed from starting to up
2016-11-29T23:46:10.574813+00:00 heroku[worker.22]: State changed from starting to up
2016-11-29T23:46:10.583971+00:00 heroku[worker.97]: State changed from starting to up
2016-11-29T23:46:10.478233+00:00 heroku[worker.29]: State changed from starting to up
2016-11-29T23:46:10.515073+00:00 heroku[worker.100]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.530572+00:00 heroku[worker.72]: State changed from starting to up
2016-11-29T23:46:10.544693+00:00 heroku[worker.20]: State changed from starting to up
2016-11-29T23:46:10.607225+00:00 heroku[worker.96]: State changed from starting to up
2016-11-29T23:46:10.571576+00:00 heroku[worker.43]: State changed from starting to up
2016-11-29T23:46:10.545613+00:00 heroku[worker.99]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.671553+00:00 heroku[worker.39]: State changed from starting to up
2016-11-29T23:46:10.589861+00:00 heroku[worker.40]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.653711+00:00 heroku[worker.87]: State changed from starting to up
2016-11-29T23:46:10.657832+00:00 heroku[worker.11]: State changed from starting to up
2016-11-29T23:46:10.576790+00:00 heroku[worker.19]: State changed from starting to up
2016-11-29T23:46:10.642758+00:00 heroku[worker.14]: State changed from starting to up
2016-11-29T23:46:10.645921+00:00 heroku[worker.49]: State changed from starting to up
2016-11-29T23:46:10.671388+00:00 heroku[worker.57]: State changed from starting to up
2016-11-29T23:46:10.693128+00:00 heroku[worker.4]: State changed from starting to up
2016-11-29T23:46:10.582790+00:00 heroku[worker.46]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.678607+00:00 heroku[worker.69]: State changed from starting to up
2016-11-29T23:46:10.616497+00:00 app[worker.51]: Connected to DATABASE: HEROKU_POSTGRESQL_PUCE_JDBC_URL
2016-11-29T23:46:10.653951+00:00 app[worker.51]: Connected to DATABASE: HEROKU_POSTGRESQL_CYAN_JDBC_URL
2016-11-29T23:46:10.672137+00:00 heroku[worker.44]: State changed from starting to up
2016-11-29T23:46:10.686158+00:00 heroku[worker.8]: State changed from starting to up
2016-11-29T23:46:10.737210+00:00 heroku[worker.83]: State changed from starting to up
2016-11-29T23:46:10.818203+00:00 heroku[worker.45]: State changed from starting to up
2016-11-29T23:46:10.773398+00:00 heroku[worker.53]: State changed from starting to up
2016-11-29T23:46:10.725512+00:00 heroku[worker.24]: State changed from starting to up
2016-11-29T23:46:10.828359+00:00 heroku[worker.60]: State changed from starting to up
2016-11-29T23:46:10.648538+00:00 heroku[worker.93]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.862114+00:00 heroku[worker.28]: State changed from starting to up
2016-11-29T23:46:10.741955+00:00 heroku[worker.6]: State changed from starting to up
2016-11-29T23:46:10.753343+00:00 heroku[worker.35]: State changed from starting to up
2016-11-29T23:46:10.759898+00:00 heroku[worker.90]: State changed from starting to up
2016-11-29T23:46:10.850116+00:00 heroku[worker.21]: State changed from starting to up
2016-11-29T23:46:10.726770+00:00 heroku[worker.27]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.888560+00:00 heroku[worker.50]: State changed from starting to up
2016-11-29T23:46:10.797162+00:00 heroku[worker.98]: State changed from starting to up
2016-11-29T23:46:10.907014+00:00 heroku[worker.70]: State changed from starting to up
2016-11-29T23:46:10.692899+00:00 app[worker.86]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:10.841195+00:00 heroku[worker.16]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:10.963207+00:00 heroku[worker.12]: State changed from starting to up
2016-11-29T23:46:10.852529+00:00 heroku[worker.73]: State changed from starting to up
2016-11-29T23:46:10.992581+00:00 heroku[worker.88]: State changed from starting to up
2016-11-29T23:46:10.916562+00:00 heroku[worker.52]: State changed from starting to up
2016-11-29T23:46:10.977206+00:00 heroku[worker.71]: State changed from starting to up
2016-11-29T23:46:10.883762+00:00 heroku[worker.10]: State changed from starting to up
2016-11-29T23:46:10.925623+00:00 heroku[worker.79]: State changed from starting to up
2016-11-29T23:46:10.938344+00:00 heroku[worker.30]: State changed from starting to up
2016-11-29T23:46:11.085911+00:00 heroku[worker.66]: State changed from starting to up
2016-11-29T23:46:11.006451+00:00 heroku[worker.80]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:11.000689+00:00 heroku[worker.7]: State changed from starting to up
2016-11-29T23:46:11.034526+00:00 heroku[worker.94]: State changed from starting to up
2016-11-29T23:46:10.938846+00:00 app[worker.31]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.077381+00:00 heroku[worker.25]: State changed from starting to up
2016-11-29T23:46:10.995497+00:00 heroku[worker.82]: State changed from starting to up
2016-11-29T23:46:11.158748+00:00 heroku[worker.92]: State changed from starting to up
2016-11-29T23:46:11.016695+00:00 app[worker.58]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.191502+00:00 heroku[worker.84]: State changed from starting to up
2016-11-29T23:46:11.029567+00:00 app[worker.67]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.300802+00:00 heroku[worker.99]: State changed from starting to up
2016-11-29T23:46:11.272312+00:00 heroku[worker.36]: State changed from starting to up
2016-11-29T23:46:11.178071+00:00 heroku[worker.59]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:11.324072+00:00 heroku[worker.95]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:11.205166+00:00 heroku[worker.46]: State changed from starting to up
2016-11-29T23:46:11.221724+00:00 heroku[worker.100]: State changed from starting to up
2016-11-29T23:46:11.358557+00:00 heroku[worker.40]: State changed from starting to up
2016-11-29T23:46:11.194966+00:00 app[worker.86]: Connected to DATABASE: HEROKU_POSTGRESQL_PUCE_JDBC_URL
2016-11-29T23:46:11.236692+00:00 app[worker.86]: Connected to DATABASE: HEROKU_POSTGRESQL_CYAN_JDBC_URL
2016-11-29T23:46:11.210331+00:00 app[worker.15]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.278989+00:00 heroku[worker.77]: Starting process with command `sh target/bin/worker`
2016-11-29T23:46:11.414308+00:00 heroku[worker.27]: State changed from starting to up
2016-11-29T23:46:11.377851+00:00 heroku[worker.93]: State changed from starting to up
2016-11-29T23:46:11.315324+00:00 app[worker.63]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.287560+00:00 app[worker.68]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.320809+00:00 app[worker.33]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.322343+00:00 app[worker.89]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.314104+00:00 app[worker.61]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.534387+00:00 heroku[worker.16]: State changed from starting to up
2016-11-29T23:46:11.411066+00:00 app[worker.34]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.420683+00:00 app[worker.85]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.468584+00:00 app[worker.13]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.447769+00:00 app[worker.3]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.486579+00:00 app[worker.17]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.630859+00:00 heroku[worker.80]: State changed from starting to up
2016-11-29T23:46:11.521630+00:00 app[worker.62]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.601986+00:00 app[worker.31]: Connected to DATABASE: HEROKU_POSTGRESQL_PUCE_JDBC_URL
2016-11-29T23:46:11.542903+00:00 app[worker.42]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.683642+00:00 app[worker.31]: Connected to DATABASE: HEROKU_POSTGRESQL_CYAN_JDBC_URL
2016-11-29T23:46:11.768074+00:00 heroku[worker.59]: State changed from starting to up
2016-11-29T23:46:11.596449+00:00 app[worker.48]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.596124+00:00 app[worker.64]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.659287+00:00 app[worker.67]: Connected to DATABASE: HEROKU_POSTGRESQL_PUCE_JDBC_URL
2016-11-29T23:46:11.702911+00:00 app[worker.67]: Connected to DATABASE: HEROKU_POSTGRESQL_CYAN_JDBC_URL
2016-11-29T23:46:11.624064+00:00 app[worker.23]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.677775+00:00 app[worker.58]: Connected to DATABASE: HEROKU_POSTGRESQL_PUCE_JDBC_URL
2016-11-29T23:46:11.720627+00:00 app[worker.58]: Connected to DATABASE: HEROKU_POSTGRESQL_CYAN_JDBC_URL
2016-11-29T23:46:11.624974+00:00 app[worker.56]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.639743+00:00 app[worker.26]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.721332+00:00 app[worker.14]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.732812+00:00 app[worker.78]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.758383+00:00 app[worker.50]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.746291+00:00 app[worker.74]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
2016-11-29T23:46:11.758249+00:00 app[worker.2]: Picked up JAVA_TOOL_OPTIONS: -Xmx768m -Dfile.encoding=UTF-8
